ID,Label,Depth,Num_Parents,Num_Children,Num_Descendants,Max_Num_Descendant_Diff
http://purl.obolibrary.org/obo/HP_0006256,Abnormality of hand joint mobility,4,2,2,8,1903
http://purl.obolibrary.org/obo/HP_0006274,Reduced pancreatic beta cells,4,1,0,0,3
http://purl.obolibrary.org/obo/HP_0006279,Beta-cell dysfunction,4,1,0,0,3
http://purl.obolibrary.org/obo/HP_0006298,Prolonged bleeding after dental extraction,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0006368,Forearm reduction defects,4,1,0,0,169
http://purl.obolibrary.org/obo/HP_0006402,Distal shortening of limbs,4,1,0,0,8
http://purl.obolibrary.org/obo/HP_0006489,Abnormal femoral metaphysis morphology,4,2,5,10,40
http://purl.obolibrary.org/obo/HP_0006491,Abnormal tibial metaphysis morphology,4,2,2,2,8
http://purl.obolibrary.org/obo/HP_0006493,Aplasia/hypoplasia involving bones of the lower limbs,4,2,10,235,0
http://purl.obolibrary.org/obo/HP_0006494,Aplasia/Hypoplasia involving bones of the feet,4,2,8,203,1190
http://purl.obolibrary.org/obo/HP_0006499,Abnormal femoral epiphysis morphology,4,2,4,25,445
http://purl.obolibrary.org/obo/HP_0006503,Aplasia/hypoplasia involving forearm bones,4,2,5,22,132
http://purl.obolibrary.org/obo/HP_0006505,Abnormal limb epiphysis morphology,4,2,2,1341,2047
http://purl.obolibrary.org/obo/HP_0006507,Aplasia/hypoplasia of the humerus,4,2,3,3,151
http://purl.obolibrary.org/obo/HP_0006508,Abnormality of tibial epiphyses,4,2,3,7,463
http://purl.obolibrary.org/obo/HP_0006510,Chronic pulmonary obstruction,4,1,0,0,1
http://purl.obolibrary.org/obo/HP_0006514,Intraalveolar nodular calcifications,4,2,0,0,65
http://purl.obolibrary.org/obo/HP_0006521,Pulmonary lymphangiectasia,4,2,0,0,0
http://purl.obolibrary.org/obo/HP_0006530,Abnormal pulmonary interstitial morphology,4,1,22,54,0
http://purl.obolibrary.org/obo/HP_0006548,Pulmonary arteriovenous malformation,4,2,0,0,23
http://purl.obolibrary.org/obo/HP_0006558,Decreased mitochondrial complex III activity in liver tissue,4,1,0,0,6
http://purl.obolibrary.org/obo/HP_0006559,Hepatic calcification,4,2,0,0,65
http://purl.obolibrary.org/obo/HP_0006574,Hepatic arteriovenous malformation,4,2,0,0,6
http://purl.obolibrary.org/obo/HP_0006576,Hepatic vascular malformations,4,1,0,0,6
http://purl.obolibrary.org/obo/HP_0006582,Reye syndrome-like episodes,4,2,0,0,6
http://purl.obolibrary.org/obo/HP_0006637,Sternal punctate calcifications,4,2,0,0,65
http://purl.obolibrary.org/obo/HP_0006670,Impaired myocardial contractility,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0006683,Abnormal ventricular filling,4,1,0,0,20
http://purl.obolibrary.org/obo/HP_0006690,Myocardial calcification,4,2,0,0,26
http://purl.obolibrary.org/obo/HP_0006709,Aplasia/Hypoplasia of the nipples,4,1,2,2,0
http://purl.obolibrary.org/obo/HP_0006719,Benign gastrointestinal tract tumors,4,1,0,0,17
http://purl.obolibrary.org/obo/HP_0006723,Intestinal carcinoid,4,2,0,0,17
http://purl.obolibrary.org/obo/HP_0006725,Pancreatic adenocarcinoma,4,1,0,0,2
http://purl.obolibrary.org/obo/HP_0006743,Embryonal rhabdomyosarcoma,4,2,0,0,15
http://purl.obolibrary.org/obo/HP_0006749,Malignant gastrointestinal tract tumors,4,1,1,10,7
http://purl.obolibrary.org/obo/HP_0006753,Neoplasm of the stomach,4,2,7,7,10
http://purl.obolibrary.org/obo/HP_0006755,Cutaneous leiomyosarcoma,4,2,0,0,13
http://purl.obolibrary.org/obo/HP_0006756,Diffuse leiomyomatosis,4,1,0,0,2
http://purl.obolibrary.org/obo/HP_0006765,Chondrosarcoma,4,2,0,0,39
http://purl.obolibrary.org/obo/HP_0006769,Myxoid subcutaneous tumors,4,1,0,0,13
http://purl.obolibrary.org/obo/HP_0006773,Cutaneous angiolipomas,4,2,0,0,13
http://purl.obolibrary.org/obo/HP_0006780,Parathyroid carcinoma,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0006785,Limb-girdle muscular dystrophy,4,2,0,0,0
http://purl.obolibrary.org/obo/HP_0006789,Mitochondrial encephalopathy,4,1,0,0,2
http://purl.obolibrary.org/obo/HP_0006802,Abnormal anterior horn cell morphology,4,2,1,1,48
http://purl.obolibrary.org/obo/HP_0006824,Cranial nerve paralysis,4,1,4,9,0
http://purl.obolibrary.org/obo/HP_0006844,Absent patellar reflexes,4,1,0,0,1
http://purl.obolibrary.org/obo/HP_0006846,Acute encephalopathy,4,1,2,2,0
http://purl.obolibrary.org/obo/HP_0006865,Sensorimotor polyneuropathy affecting arms more than legs,4,1,0,0,4
http://purl.obolibrary.org/obo/HP_0006895,Lower limb hypertonia,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0006903,Congenital peripheral neuropathy,4,1,0,0,4
http://purl.obolibrary.org/obo/HP_0006929,Hypoglycemic encephalopathy,4,1,0,0,2
http://purl.obolibrary.org/obo/HP_0006949,Episodic peripheral neuropathy,4,1,0,0,4
http://purl.obolibrary.org/obo/HP_0006976,Necrotizing encephalopathy,4,1,0,0,2
http://purl.obolibrary.org/obo/HP_0007030,Nonprogressive encephalopathy,4,1,1,1,1
http://purl.obolibrary.org/obo/HP_0007105,Infantile encephalopathy,4,1,0,0,2
http://purl.obolibrary.org/obo/HP_0007108,Demyelinating peripheral neuropathy,4,2,3,3,18
http://purl.obolibrary.org/obo/HP_0007133,Progressive peripheral neuropathy,4,1,0,0,4
http://purl.obolibrary.org/obo/HP_0007141,Sensorimotor neuropathy,4,1,0,0,4
http://purl.obolibrary.org/obo/HP_0007178,Motor polyneuropathy,4,1,1,1,3
http://purl.obolibrary.org/obo/HP_0007239,Congenital encephalopathy,4,1,0,0,2
http://purl.obolibrary.org/obo/HP_0007281,Developmental stagnation,4,1,1,1,28
http://purl.obolibrary.org/obo/HP_0007327,Mixed demyelinating and axonal polyneuropathy,4,2,0,0,21
http://purl.obolibrary.org/obo/HP_0007335,Recurrent encephalopathy,4,1,0,0,2
http://purl.obolibrary.org/obo/HP_0007340,Lower limb muscle weakness,4,1,1,3,0
http://purl.obolibrary.org/obo/HP_0007352,Cerebellar calcifications,4,2,1,1,64
http://purl.obolibrary.org/obo/HP_0007359,Focal-onset seizure,4,1,7,375,0
http://purl.obolibrary.org/obo/HP_0007367,Atrophy/Degeneration affecting the central nervous system,4,1,10,41,574
http://purl.obolibrary.org/obo/HP_0007394,Prominent superficial blood vessels,4,1,1,6,22
http://purl.obolibrary.org/obo/HP_0007420,Spontaneous hematomas,4,1,0,0,5
http://purl.obolibrary.org/obo/HP_0007437,Multiple cutaneous leiomyomas,4,1,0,0,13
http://purl.obolibrary.org/obo/HP_0007468,Perifollicular hyperkeratosis,4,2,0,0,13
http://purl.obolibrary.org/obo/HP_0007500,Decreased number of sweat glands,4,1,0,0,8
http://purl.obolibrary.org/obo/HP_0007541,Frontal cutaneous lipoma,4,2,0,0,13
http://purl.obolibrary.org/obo/HP_0007606,Multiple cutaneous malignancies,4,1,0,0,13
http://purl.obolibrary.org/obo/HP_0007618,Subcutaneous calcification,4,2,0,0,83
http://purl.obolibrary.org/obo/HP_0007620,Cutaneous leiomyoma,4,1,0,0,13
http://purl.obolibrary.org/obo/HP_0007626,Mandibular osteomyelitis,4,2,0,0,8
http://purl.obolibrary.org/obo/HP_0007687,Unilateral ptosis,4,1,0,0,1
http://purl.obolibrary.org/obo/HP_0007695,Abnormal pupillary light reflex,4,1,1,1,2
http://purl.obolibrary.org/obo/HP_0007700,Ocular anterior segment dysgenesis,4,1,7,22,82
http://purl.obolibrary.org/obo/HP_0007716,Uveal melanoma,4,2,3,3,4
http://purl.obolibrary.org/obo/HP_0007777,Chorioretinal scar,4,2,0,0,6
http://purl.obolibrary.org/obo/HP_0007832,Pigmentation of the sclera,4,1,1,1,1
http://purl.obolibrary.org/obo/HP_0007838,Progressive ptosis,4,1,0,0,1
http://purl.obolibrary.org/obo/HP_0007862,Retinal calcification,4,2,0,0,65
http://purl.obolibrary.org/obo/HP_0007902,Vitreous hemorrhage,4,2,0,0,10
http://purl.obolibrary.org/obo/HP_0007905,Abnormal iris vasculature,4,2,3,3,40
http://purl.obolibrary.org/obo/HP_0007922,Hypermyelinated retinal nerve fibers,4,2,0,0,21
http://purl.obolibrary.org/obo/HP_0007941,Limited extraocular movements,4,1,2,2,77
http://purl.obolibrary.org/obo/HP_0007970,Congenital ptosis,4,1,1,1,0
http://purl.obolibrary.org/obo/HP_0008000,Decreased corneal reflex,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0008046,Abnormal retinal vascular morphology,4,2,18,43,20
http://purl.obolibrary.org/obo/HP_0008049,Abnormality of the extraocular muscles,4,2,8,9,112
http://purl.obolibrary.org/obo/HP_0008054,Abnormal morphology of the conjunctival vasculature,4,2,3,3,40
http://purl.obolibrary.org/obo/HP_0008055,Aplasia/Hypoplasia affecting the uvea,4,2,2,7,37
http://purl.obolibrary.org/obo/HP_0008057,Aplasia/Hypoplasia affecting the fundus,4,2,2,14,242
http://purl.obolibrary.org/obo/HP_0008062,Aplasia/Hypoplasia affecting the anterior segment of the eye,4,2,3,12,2
http://purl.obolibrary.org/obo/HP_0008066,Abnormal blistering of the skin,4,1,2,15,168
http://purl.obolibrary.org/obo/HP_0008081,Pes valgus,4,1,0,0,1393
http://purl.obolibrary.org/obo/HP_0008082,Medial deviation of the foot,4,1,0,0,1393
http://purl.obolibrary.org/obo/HP_0008090,Ankylosis of feet small joints,4,2,0,0,1393
http://purl.obolibrary.org/obo/HP_0008110,Equinovarus deformity,4,1,0,0,1393
http://purl.obolibrary.org/obo/HP_0008131,Tarsal stippling,4,3,0,0,65
http://purl.obolibrary.org/obo/HP_0008132,Medial rotation of the medial malleolus,4,1,0,0,1393
http://purl.obolibrary.org/obo/HP_0008186,Adrenocortical cytomegaly,4,1,0,0,8
http://purl.obolibrary.org/obo/HP_0008188,Thyroid dysgenesis,4,1,1,3,10
http://purl.obolibrary.org/obo/HP_0008189,Insulin insensitivity,4,1,0,0,13
http://purl.obolibrary.org/obo/HP_0008205,Insulin-dependent but ketosis-resistant diabetes,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0008208,Parathyroid hyperplasia,4,1,0,0,3
http://purl.obolibrary.org/obo/HP_0008216,Adrenal gland dysgenesis,4,1,1,1,7
http://purl.obolibrary.org/obo/HP_0008221,Adrenal hyperplasia,4,1,2,2,6
http://purl.obolibrary.org/obo/HP_0008229,Thyroid lymphangiectasia,4,2,0,0,13
http://purl.obolibrary.org/obo/HP_0008237,Hypothalamic hypothyroidism,4,2,0,0,0
http://purl.obolibrary.org/obo/HP_0008242,Pseudohypoaldosteronism,4,1,0,0,6
http://purl.obolibrary.org/obo/HP_0008247,Euthyroid hyperthyroxinemia,4,1,0,0,14
http://purl.obolibrary.org/obo/HP_0008249,Thyroid hyperplasia,4,1,2,2,11
http://purl.obolibrary.org/obo/HP_0008261,Pancreatic islet cell adenoma,4,3,2,2,1
http://purl.obolibrary.org/obo/HP_0008263,Thyroid defect in oxidation and organification of iodide,4,1,0,0,14
http://purl.obolibrary.org/obo/HP_0008316,Abnormal mitochondria in muscle tissue,4,2,0,0,117
http://purl.obolibrary.org/obo/HP_0008322,Abnormal mitochondrial morphology,4,1,2,7,18
http://purl.obolibrary.org/obo/HP_0008352,Impaired platelet adhesion,4,1,0,0,14
http://purl.obolibrary.org/obo/HP_0008366,Foot joint contracture,4,2,3,34,1359
http://purl.obolibrary.org/obo/HP_0008372,Abnormal circulating vitamin A concentration,4,1,2,2,24
http://purl.obolibrary.org/obo/HP_0008386,Aplasia/Hypoplasia of the nails,4,1,4,18,0
http://purl.obolibrary.org/obo/HP_0008388,Abnormal toenail morphology,4,1,8,13,5
http://purl.obolibrary.org/obo/HP_0008396,Chronic monilial nail infection,4,1,0,0,18
http://purl.obolibrary.org/obo/HP_0008404,Nail dystrophy,4,1,3,3,15
http://purl.obolibrary.org/obo/HP_0008609,Abnormal middle ear morphology,4,1,6,23,0
http://purl.obolibrary.org/obo/HP_0008647,Pubertal developmental failure in females,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0008663,Renal sarcoma,4,2,0,0,39
http://purl.obolibrary.org/obo/HP_0008696,Renal hamartoma,4,2,1,1,8
http://purl.obolibrary.org/obo/HP_0008703,Gonadal calcification,4,2,0,0,128
http://purl.obolibrary.org/obo/HP_0008716,Urethrovaginal fistula,4,2,0,0,0
http://purl.obolibrary.org/obo/HP_0008754,Laryngeal calcification,4,2,0,0,65
http://purl.obolibrary.org/obo/HP_0008757,Unilateral vocal cord paralysis,4,1,0,0,2
http://purl.obolibrary.org/obo/HP_0008772,Aplasia/Hypoplasia of the external ear,4,2,4,7,27
http://purl.obolibrary.org/obo/HP_0008773,Aplasia/Hypoplasia of the middle ear,4,2,0,0,12
http://purl.obolibrary.org/obo/HP_0008774,Aplasia/Hypoplasia of the inner ear,4,2,2,4,10
http://purl.obolibrary.org/obo/HP_0008846,Severe intrauterine growth retardation,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0008850,Severe postnatal growth retardation,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0008855,Moderate postnatal growth retardation,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0008883,Mild intrauterine growth retardation,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0008905,Rhizomelia,4,2,4,4,4
http://purl.obolibrary.org/obo/HP_0008929,Asymmetric short stature,4,1,0,0,16
http://purl.obolibrary.org/obo/HP_0008946,Pelvic girdle amyotrophy,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0008963,Tibialis muscle weakness,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0008968,Muscle hypertrophy of the lower extremities,4,2,2,2,4
http://purl.obolibrary.org/obo/HP_0008969,Leg muscle stiffness,4,2,0,0,6
http://purl.obolibrary.org/obo/HP_0008984,Neck muscle hypoplasia,4,2,0,0,7
http://purl.obolibrary.org/obo/HP_0008985,Increased intramuscular fat,4,2,0,0,117
http://purl.obolibrary.org/obo/HP_0008994,Proximal muscle weakness in lower limbs,4,2,1,1,2
http://purl.obolibrary.org/obo/HP_0008997,Proximal muscle weakness in upper limbs,4,3,1,1,14
http://purl.obolibrary.org/obo/HP_0009027,Foot dorsiflexor weakness,4,1,0,0,3
http://purl.obolibrary.org/obo/HP_0009058,Increased muscle lipid content,4,1,1,1,3
http://purl.obolibrary.org/obo/HP_0009072,Decreased Achilles reflex,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0009115,Aplasia/hypoplasia involving the skeleton,4,1,2,540,4175
http://purl.obolibrary.org/obo/HP_0009116,Aplasia/Hypoplasia involving bones of the skull,4,2,4,19,107
http://purl.obolibrary.org/obo/HP_0009121,Abnormal axial skeleton morphology,4,1,6,822,3893
http://purl.obolibrary.org/obo/HP_0009125,Lipodystrophy,4,1,3,3,23
http://purl.obolibrary.org/obo/HP_0009126,Increased adipose tissue,4,2,5,5,21
http://purl.obolibrary.org/obo/HP_0009129,Upper limb amyotrophy,4,2,1,4,11
http://purl.obolibrary.org/obo/HP_0009131,Abnormality of the musculature of the thorax,4,1,3,8,109
http://purl.obolibrary.org/obo/HP_0009134,Osteolysis involving bones of the feet,4,2,4,33,1360
http://purl.obolibrary.org/obo/HP_0009136,Duplication involving bones of the feet,4,2,3,16,1377
http://purl.obolibrary.org/obo/HP_0009138,Synostosis involving bones of the lower limbs,4,3,3,68,167
http://purl.obolibrary.org/obo/HP_0009139,Osteolysis involving bones of the lower limbs,4,2,2,35,200
http://purl.obolibrary.org/obo/HP_0009140,Synostosis involving bones of the feet,4,2,4,59,1334
http://purl.obolibrary.org/obo/HP_0009164,Abnormal calcification of the carpal bones,4,2,3,3,62
http://purl.obolibrary.org/obo/HP_0009473,Joint contracture of the hand,4,3,4,38,1873
http://purl.obolibrary.org/obo/HP_0009593,Peripheral schwannoma,4,2,0,0,13
http://purl.obolibrary.org/obo/HP_0009720,Adenoma sebaceum,4,3,0,0,42
http://purl.obolibrary.org/obo/HP_0009721,Shagreen patch,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0009723,Abnormal subungual morphology,4,1,4,4,14
http://purl.obolibrary.org/obo/HP_0009725,Bladder neoplasm,4,1,3,4,16
http://purl.obolibrary.org/obo/HP_0009726,Renal neoplasm,4,2,10,20,455
http://purl.obolibrary.org/obo/HP_0009729,Cardiac rhabdomyoma,4,2,0,0,0
http://purl.obolibrary.org/obo/HP_0009730,Rhabdomyoma,4,1,1,1,2
http://purl.obolibrary.org/obo/HP_0009731,Cerebral hamartoma,4,2,3,3,6
http://purl.obolibrary.org/obo/HP_0009733,Glioma,4,3,7,10,0
http://purl.obolibrary.org/obo/HP_0009758,Pyramidal skinfold extending from the base to the top of the nails,4,1,0,0,18
http://purl.obolibrary.org/obo/HP_0009768,Broad phalanges of the hand,4,4,9,41,673
http://purl.obolibrary.org/obo/HP_0009775,Amniotic constriction ring,4,1,3,3,0
http://purl.obolibrary.org/obo/HP_0009786,Aplasia/Hypoplasia of the musculature of the thigh,4,2,1,2,13
http://purl.obolibrary.org/obo/HP_0009789,Perianal abscess,4,2,0,0,2
http://purl.obolibrary.org/obo/HP_0009792,Teratoma,4,2,10,15,0
http://purl.obolibrary.org/obo/HP_0009794,Branchial anomaly,4,1,3,3,4
http://purl.obolibrary.org/obo/HP_0009805,Low-output congestive heart failure,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0009811,Abnormality of the elbow,4,1,21,53,53
http://purl.obolibrary.org/obo/HP_0009812,Amelia involving the upper limbs,4,3,0,0,154
http://purl.obolibrary.org/obo/HP_0009813,Upper limb phocomelia,4,2,0,0,154
http://purl.obolibrary.org/obo/HP_0009814,Upper limb peromelia,4,2,0,0,154
http://purl.obolibrary.org/obo/HP_0009816,Lower limb undergrowth,4,2,1,1,202
http://purl.obolibrary.org/obo/HP_0009818,Amelia involving the lower limbs,4,3,0,0,203
http://purl.obolibrary.org/obo/HP_0009819,Lower limb phocomelia,4,2,0,0,203
http://purl.obolibrary.org/obo/HP_0009820,Lower limb peromelia,4,2,0,0,134
http://purl.obolibrary.org/obo/HP_0009823,Aplasia involving bones of the upper limbs,4,2,1,19,135
http://purl.obolibrary.org/obo/HP_0009824,Upper limb undergrowth,4,2,1,8,146
http://purl.obolibrary.org/obo/HP_0009825,Aplasia involving bones of the extremities,4,1,2,59,176
http://purl.obolibrary.org/obo/HP_0009831,Mononeuropathy,4,1,0,0,4
http://purl.obolibrary.org/obo/HP_0009887,Abnormality of hair pigmentation,4,1,6,16,36
http://purl.obolibrary.org/obo/HP_0009888,Abnormality of secondary sexual hair,4,1,2,6,46
http://purl.obolibrary.org/obo/HP_0009911,Abnormal temporal bone morphology,4,1,4,4,122
http://purl.obolibrary.org/obo/HP_0009914,Cyclopia,4,1,0,0,1
http://purl.obolibrary.org/obo/HP_0009919,Retinoblastoma,4,3,0,0,15
http://purl.obolibrary.org/obo/HP_0009926,Epiphora,4,1,3,5,0
http://purl.obolibrary.org/obo/HP_0010174,Broad phalanx of the toes,4,3,8,36,199
http://purl.obolibrary.org/obo/HP_0010219,Structural foot deformity,4,1,0,0,1393
http://purl.obolibrary.org/obo/HP_0010307,Stridor,4,1,1,4,0
http://purl.obolibrary.org/obo/HP_0010318,Aplasia/Hypoplasia of the abdominal wall musculature,4,1,3,3,0
http://purl.obolibrary.org/obo/HP_0010447,Anal fistula,4,2,1,1,6
http://purl.obolibrary.org/obo/HP_0010460,Abnormality of the female genitalia,4,1,2,165,11
http://purl.obolibrary.org/obo/HP_0010461,Abnormality of the male genitalia,4,1,3,152,24
http://purl.obolibrary.org/obo/HP_0010472,Abnormal circulating porphyrin concentration,4,1,2,7,228
http://purl.obolibrary.org/obo/HP_0010473,Porphyrinuria,4,1,3,3,103
http://purl.obolibrary.org/obo/HP_0010482,Acromelia of the upper limbs,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0010494,Acromelia of the lower limbs,4,2,0,0,203
http://purl.obolibrary.org/obo/HP_0010507,Foot asymmetry,4,1,0,0,1393
http://purl.obolibrary.org/obo/HP_0010512,Adrenal calcification,4,2,0,0,65
http://purl.obolibrary.org/obo/HP_0010518,Thyroglossal cyst,4,1,0,0,13
http://purl.obolibrary.org/obo/HP_0010541,Cutis gyrata of scalp,4,2,0,0,47
http://purl.obolibrary.org/obo/HP_0010542,Vestibular nystagmus,4,2,0,0,9
http://purl.obolibrary.org/obo/HP_0010546,Muscle fibrillation,4,1,3,4,55
http://purl.obolibrary.org/obo/HP_0010568,Hamartoma of the eye,4,2,3,7,0
http://purl.obolibrary.org/obo/HP_0010593,Abnormal fibular epiphysis morphology,4,1,2,3,467
http://purl.obolibrary.org/obo/HP_0010614,Fibroma,4,2,10,25,0
http://purl.obolibrary.org/obo/HP_0010616,Lung fibroma,4,2,0,0,13
http://purl.obolibrary.org/obo/HP_0010617,Cardiac fibroma,4,2,0,0,13
http://purl.obolibrary.org/obo/HP_0010619,Fibroadenoma of the breast,4,2,0,0,13
http://purl.obolibrary.org/obo/HP_0010631,Abnormality of the epiphyses of the feet,4,1,2,470,0
http://purl.obolibrary.org/obo/HP_0010647,Abnormal elasticity of skin,4,1,3,22,161
http://purl.obolibrary.org/obo/HP_0010648,Dermal translucency,4,1,0,0,183
http://purl.obolibrary.org/obo/HP_0010651,Abnormal meningeal morphology,4,1,12,40,575
http://purl.obolibrary.org/obo/HP_0010655,Epiphyseal stippling,4,3,8,65,1276
http://purl.obolibrary.org/obo/HP_0010675,Abnormal foot bone ossification,4,2,3,10,1383
http://purl.obolibrary.org/obo/HP_0010701,Abnormal circulating immunoglobulin concentration,4,2,9,144,0
http://purl.obolibrary.org/obo/HP_0010719,Abnormality of hair texture,4,1,7,9,43
http://purl.obolibrary.org/obo/HP_0010720,Abnormal hair pattern,4,1,3,27,25
http://purl.obolibrary.org/obo/HP_0010762,Chordoma,4,1,0,0,13
http://purl.obolibrary.org/obo/HP_0010783,Erythema,4,1,11,13,15
http://purl.obolibrary.org/obo/HP_0010785,Gonadal neoplasm,4,1,4,50,0
http://purl.obolibrary.org/obo/HP_0010827,Abnormal seventh cranial physiology,4,1,1,6,3
http://purl.obolibrary.org/obo/HP_0010831,Impaired proprioception,4,1,4,9,8
http://purl.obolibrary.org/obo/HP_0010835,Dissociated sensory loss,4,1,0,0,17
http://purl.obolibrary.org/obo/HP_0010859,Frank breech presentation,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0010860,Complete breech presentation,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0010861,Incomplete breech presentation,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0010929,Abnormal blood cation concentration,4,1,3,40,0
http://purl.obolibrary.org/obo/HP_0010934,Xanthinuria,4,1,0,0,106
http://purl.obolibrary.org/obo/HP_0010937,Abnormal nasal skeleton morphology,4,2,2,7,4708
http://purl.obolibrary.org/obo/HP_0010942,Echogenic intracardiac focus,4,2,0,0,2
http://purl.obolibrary.org/obo/HP_0010947,Abnormality of ductus venosus blood flow,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0010971,Absence of Lutheran antigen on erythrocytes,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0010972,Anemia of inadequate production,4,1,7,22,0
http://purl.obolibrary.org/obo/HP_0010988,Abnormality of the extrinsic pathway,4,1,2,2,21
http://purl.obolibrary.org/obo/HP_0010989,Abnormality of the intrinsic pathway,4,1,6,10,13
http://purl.obolibrary.org/obo/HP_0010990,Abnormality of the common coagulation pathway,4,1,13,23,0
http://purl.obolibrary.org/obo/HP_0010998,Increased susceptibility to spontaneous sister chromatid exchange,4,1,0,0,3
http://purl.obolibrary.org/obo/HP_0011006,Abnormal morphology of the musculature of the neck,4,2,6,7,110
http://purl.obolibrary.org/obo/HP_0011013,Abnormal circulating carbohydrate concentration,4,1,17,23,212
http://purl.obolibrary.org/obo/HP_0011015,Abnormal blood glucose concentration,4,1,2,13,0
http://purl.obolibrary.org/obo/HP_0011020,Abnormality of mucopolysaccharide metabolism,4,1,1,2,0
http://purl.obolibrary.org/obo/HP_0011021,Abnormal circulating enzyme concentration,4,1,3,12,3
http://purl.obolibrary.org/obo/HP_0011068,Odontoma,4,2,0,0,9
http://purl.obolibrary.org/obo/HP_0011104,Abnormality of blood volume homeostasis,4,1,2,2,53
http://purl.obolibrary.org/obo/HP_0011110,Recurrent tonsillitis,4,2,0,0,19
http://purl.obolibrary.org/obo/HP_0011112,Abnormal circulating cytokine concentration,4,1,5,48,0
http://purl.obolibrary.org/obo/HP_0011113,Abnormality of cytokine secretion,4,1,3,3,45
http://purl.obolibrary.org/obo/HP_0011123,Inflammatory abnormality of the skin,4,2,20,65,0
http://purl.obolibrary.org/obo/HP_0011124,Abnormal epidermal morphology,4,1,14,45,138
http://purl.obolibrary.org/obo/HP_0011131,Perianal dermatitis,4,1,0,0,2
http://purl.obolibrary.org/obo/HP_0011135,Aplasia/Hypoplasia of the sweat glands,4,1,4,8,0
http://purl.obolibrary.org/obo/HP_0011137,Non-pruritic urticaria,4,1,0,0,28
http://purl.obolibrary.org/obo/HP_0011140,Gastrointestinal duplication,4,1,3,4,198
http://purl.obolibrary.org/obo/HP_0011145,Symptomatic seizures,4,1,2,2,373
http://purl.obolibrary.org/obo/HP_0011146,Dialeptic seizure,4,1,2,78,297
http://purl.obolibrary.org/obo/HP_0011280,Abnormality of urine calcium concentration,4,1,4,4,0
http://purl.obolibrary.org/obo/HP_0011281,Abnormality of urine catecholamine level,4,1,2,9,97
http://purl.obolibrary.org/obo/HP_0011297,Abnormal digit morphology,4,1,13,3388,0
http://purl.obolibrary.org/obo/HP_0011301,Absent foot,4,2,0,0,134
http://purl.obolibrary.org/obo/HP_0011347,Abnormality of ocular abduction,4,1,2,2,77
http://purl.obolibrary.org/obo/HP_0011354,Generalized abnormality of skin,4,1,11,142,41
http://purl.obolibrary.org/obo/HP_0011355,Localized skin lesion,4,1,38,183,0
http://purl.obolibrary.org/obo/HP_0011356,Regional abnormality of skin,4,1,11,94,89
http://purl.obolibrary.org/obo/HP_0011362,Abnormal hair quantity,4,1,9,52,0
http://purl.obolibrary.org/obo/HP_0011390,Abnormal inner ear morphology,4,1,6,40,0
http://purl.obolibrary.org/obo/HP_0011400,Abnormal CNS myelination,4,2,6,15,600
http://purl.obolibrary.org/obo/HP_0011403,Abnormal umbilical cord blood vessel morphology,4,1,2,2,5
http://purl.obolibrary.org/obo/HP_0011407,Proportionate tall stature,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0011408,Moderate intrauterine growth retardation,4,1,0,0,0
http://purl.obolibrary.org/obo/HP_0011415,Calcified placenta,4,1,0,0,4
http://purl.obolibrary.org/obo/HP_0011416,Placental infarction,4,1,0,0,4
http://purl.obolibrary.org/obo/HP_0011417,Long umbilical cord,4,1,0,0,7
http://purl.obolibrary.org/obo/HP_0011418,Abnormal insertion of umbilical cord,4,1,4,4,3
http://purl.obolibrary.org/obo/HP_0011419,Placental abruption,4,1,0,0,4
http://purl.obolibrary.org/obo/HP_0011422,Abnormal blood chloride concentration,4,1,2,2,38
http://purl.obolibrary.org/obo/HP_0011425,Fetal ultrasound soft marker,4,1,13,15,0
http://purl.obolibrary.org/obo/HP_0011443,Abnormality of coordination,4,1,5,32,27
http://purl.obolibrary.org/obo/HP_0011450,Unusual CNS infection,4,2,4,14,601
http://purl.obolibrary.org/obo/HP_0011452,Functional abnormality of the middle ear,4,1,2,16,7
http://purl.obolibrary.org/obo/HP_0011499,Mydriasis,4,1,1,1,2
